ext_ref_id,booking_date,remittance_info,cleared_amount,catch
EXTAIB_2026-06-15_03251,2026-06-15,225be973-3ad2-4683-8580-13ce922b8a0f,122,False
EXTAIB_2026-06-15_04779,2026-06-15,b72f7180-ed14-4431-a06a-5f8e44359fe3,451,False
EXTAIB_2026-06-15_02496,2026-06-15,31c379dd-bcc8-489d-bb4c-e5ee2182f12c,364,False
EXTAIB_2026-06-15_01908,2026-06-15,2b2f97e5-6f01-4abe-803d-3f65ff9bd239,492,False
EXTAIB_2026-06-15_03954,2026-06-15,3f9b2574-d345-457f-aa0b-fd646a47ebea,86,False
EXTAIB_2026-06-15_07399,2026-06-15,18c221d5-5eec-4999-82de-da372185ec5b,171,False
EXTAIB_2026-06-15_08294,2026-06-15,61a93409-39a5-4c97-844f-4e1fafef70be,79,False
EXTAIB_2026-06-15_03470,2026-06-15,df460ff4-f2e2-4883-895f-6eadd49e3d12,265,False
EXTAIB_2026-06-15_05349,2026-06-15,1df0ecca-e778-4fbf-9679-e9d571885789,465,False
EXTAIB_2026-06-15_05846,2026-06-15,277dfa16-2915-4935-b4b2-0b6f4557af57,392,False
EXTAIB_2026-06-15_02119,2026-06-15,3e063440-042b-49e5-a80b-72dfefee7054,198,False
EXTAIB_2026-06-15_00617,2026-06-15,96863e06-5cb6-4caf-ae4a-fc9c0427f6b1,315,False
EXTAIB_2026-06-15_01641,2026-06-15,048c1cd1-7820-442c-ba47-c6b9a42982e4,349,False
EXTAIB_2026-06-15_04028,2026-06-15,01f1b64a-3885-45b4-80c9-2dc4d7f2d289,253,False
EXTAIB_2026-06-15_05414,2026-06-15,6d06e032-b020-42c5-b919-e6dc3a223c14,407,False
EXTAIB_2026-06-15_04424,2026-06-15,fe4f3aff-c905-4c4d-9804-0dd7dcb296ce,64,False
EXTAIB_2026-06-15_00892,2026-06-15,f6aa64b8-efbc-4c50-a39f-20cc1c38248f,449,True
EXTAIB_2026-06-15_06575,2026-06-15,0ca20287-2c18-4b44-8894-ce5982db852d,232,False
EXTAIB_2026-06-15_02658,2026-06-15,72995256-5d10-4410-adf8-62696b4006ca,57,False
EXTAIB_2026-06-15_01537,2026-06-15,466f9b9b-be53-4d03-be83-8a1602308960,433,False
EXTAIB_2026-06-15_01676,2026-06-15,836d74ac-2099-40f4-9e9b-291981408523,69,False
EXTAIB_2026-06-15_07183,2026-06-15,fd715fc0-79cf-4ba7-b60c-f49bfa98180a,331,False
EXTAIB_2026-06-15_03893,2026-06-15,6ef34106-de09-4d55-aa24-8976b6153d12,321,False
EXTAIB_2026-06-15_02909,2026-06-15,b6c1e2ab-e7ed-4343-9eb9-1fbf0486f962,459,False
EXTAIB_2026-06-15_04074,2026-06-15,b47c31e7-cd78-4dba-8930-38b84582a72e,415,False
EXTAIB_2026-06-15_09802,2026-06-15,d20ad87e-6814-41eb-92ed-9dc34699dd20,331,False
EXTAIB_2026-06-15_07846,2026-06-15,15d5051a-ef9d-4a58-8c6f-4ea42548890d,314,False
EXTAIB_2026-06-15_02769,2026-06-15,f83e3330-dfd7-4103-a3ab-917d906b26b1,330,False
EXTAIB_2026-06-15_07549,2026-06-15,df78e761-cc63-4a49-946a-69fd6c72c839,177,False
EXTAIB_2026-06-15_03668,2026-06-15,65b7a301-b9e9-4904-bd55-5f9825210584,274,False
EXTAIB_2026-06-15_05135,2026-06-15,5eb9c432-c0e0-42a6-8cd3-b3af76ef07d4,271,False
EXTAIB_2026-06-15_07978,2026-06-15,0f4fc593-82e7-4aa3-8fb4-c0023dca7534,230,False
EXTAIB_2026-06-15_01887,2026-06-15,5cb73822-1497-4083-8c19-34ea2d1149fd,360,False
EXTAIB_2026-06-15_00989,2026-06-15,40560646-2cd9-4714-ac6f-4651855112ec,441,False
EXTAIB_2026-06-15_02249,2026-06-15,24625d9e-e465-4eff-bf40-f126ede7a3cd,449,False
EXTAIB_2026-06-15_04300,2026-06-15,caa8f77a-cd8c-443c-8c0c-ae45f6a9bb41,119,False
EXTAIB_2026-06-15_07406,2026-06-15,5fea914b-82a6-46f4-ba11-ce5812af1e9d,111,True
EXTAIB_2026-06-15_09134,2026-06-15,ae9d115b-6e23-4155-862f-bd8809b39a2a,368,False
EXTAIB_2026-06-15_03551,2026-06-15,8a3b80f8-ece9-42a0-9afb-7b6ac784ab7b,242,False
EXTAIB_2026-06-15_07217,2026-06-15,b1cb20ff-658f-49e1-89b4-5e73a8d995cd,509,False
EXTAIB_2026-06-15_07164,2026-06-15,6524afeb-2592-449a-9fc2-9b9373f96ad1,424,False
EXTAIB_2026-06-15_03734,2026-06-15,d3b54d79-2f04-4699-91d8-dbe9fbb98279,76,False
EXTAIB_2026-06-15_07102,2026-06-15,ea492ed2-b1e9-4263-af00-ffc735ff81d1,343,False
EXTAIB_2026-06-15_07025,2026-06-15,5fadae4a-305e-4218-af4d-b10642875737,308,False
EXTAIB_2026-06-15_02677,2026-06-15,f91a1719-780f-4bde-9768-1ae25fbefcfd,364,False
EXTAIB_2026-06-15_00770,2026-06-15,45ee40f9-1534-406b-8043-ac24a2a12f85,72,False
EXTAIB_2026-06-15_02048,2026-06-15,b13a1158-61bc-40d6-830a-760854dac1e1,392,False
EXTAIB_2026-06-15_08934,2026-06-15,f181c19d-bc72-475d-864b-0b55e16edf0d,247,False
EXTAIB_2026-06-15_05241,2026-06-15,12f1f67b-0971-464d-a761-b27e8131744c,444,False
EXTAIB_2026-06-15_01064,2026-06-15,9596cb99-2369-493d-a087-2370a2025340,174,False
EXTAIB_2026-06-15_08191,2026-06-15,af96d34c-97a1-4a92-ad50-75e763029e37,125,False
EXTAIB_2026-06-15_02510,2026-06-15,be2f2225-5f9f-4b87-ac56-cf3eeb382fd5,427,False
EXTAIB_2026-06-15_02431,2026-06-15,1ee305f9-df0c-4286-895a-b3c6f49989a8,298,False
EXTAIB_2026-06-15_01454,2026-06-15,6fde0e40-3f65-4725-a985-cd8038c1d1c0,283,False
EXTAIB_2026-06-15_07388,2026-06-15,56a4df3a-ecc7-43de-b0bc-89b11870faec,449,False
EXTAIB_2026-06-15_07411,2026-06-15,8f0fdd39-0b5e-49ca-83f9-baddfdc751b9,384,False
EXTAIB_2026-06-15_07379,2026-06-15,1d79fddf-4588-4a2c-b20a-e63a31b25455,126,True
EXTAIB_2026-06-15_07359,2026-06-15,2b4206bc-ec3e-40de-8306-bb4657f256dc,350,False
EXTAIB_2026-06-15_03955,2026-06-15,75503327-db1d-46a4-a5ed-700c03eb37fc,432,False
EXTAIB_2026-06-15_03828,2026-06-15,3758bc5d-6042-4a05-b9ba-cdde3b976349,206,False
EXTAIB_2026-06-15_04211,2026-06-15,fe90fae3-0357-45a5-8d61-1a21db46a436,371,False
EXTAIB_2026-06-15_02816,2026-06-15,7340bfd2-6eb0-47ad-aae8-72cf2518d6b3,144,False
EXTAIB_2026-06-15_05170,2026-06-15,57833fac-1842-4c89-b2ec-b039a61fb14c,482,False
EXTAIB_2026-06-15_05417,2026-06-15,9f2e45a8-9c70-454f-8722-56f30d0047b6,202,False
EXTAIB_2026-06-15_09357,2026-06-15,0f2a0875-ebaa-40f8-be7f-c1c973c01e94,502,False
EXTAIB_2026-06-15_03760,2026-06-15,2fe74847-f2d3-4905-ae64-130a5e991a77,426,False
EXTAIB_2026-06-15_03230,2026-06-15,5e49ccba-5f30-4949-97d6-964372548770,336,False
EXTAIB_2026-06-15_03754,2026-06-15,87f797fe-b3fb-45ff-8bd5-43d51dd55c57,129,False
EXTAIB_2026-06-15_02493,2026-06-15,1bc49bb3-4fe5-485f-a7d5-892fc7c4a25a,479,False
EXTAIB_2026-06-15_00705,2026-06-15,809b5ebd-58b3-42c8-a61b-ad0206646361,426,False
EXTAIB_2026-06-15_08352,2026-06-15,c6b0b7b3-5882-4990-9920-cd2993c294c5,303,True
EXTAIB_2026-06-15_02752,2026-06-15,1406e466-8216-4582-9f27-fc9d0c98309c,214,True
EXTAIB_2026-06-15_01213,2026-06-15,5fa39054-7396-429b-af72-6a98751a62e4,384,False
EXTAIB_2026-06-15_04786,2026-06-15,33426d8e-84e3-40ea-9978-fe0f92961ab1,487,False
EXTAIB_2026-06-15_03402,2026-06-15,4d767cae-2904-44d8-b9f6-76a83a0d7e6c,460,False
EXTAIB_2026-06-15_01780,2026-06-15,cd341d36-d20b-40df-86a4-fdb1399eae3c,123,False
EXTAIB_2026-06-15_02780,2026-06-15,177270e9-5f55-482c-957a-fec6e80537aa,474,False
EXTAIB_2026-06-15_05322,2026-06-15,a88795dc-4ec8-4041-9d7f-4035b45a747e,133,False
EXTAIB_2026-06-15_02288,2026-06-15,decc8a52-44fd-460a-9922-9336843228b0,157,False
EXTAIB_2026-06-15_04936,2026-06-15,8f0ce25e-5879-4af3-8d0a-cdeb8353ceb5,398,False
EXTAIB_2026-06-15_09445,2026-06-15,b72e30cb-4656-45bc-99fa-5ff012abb7d2,98,False
EXTAIB_2026-06-15_07242,2026-06-15,df610ec1-95a7-4947-90f4-fce5e2d451e1,189,False
EXTAIB_2026-06-15_04245,2026-06-15,d7906f0f-e75a-4181-be80-348b0d752f47,194,False
EXTAIB_2026-06-15_05018,2026-06-15,79ba727d-a099-44ae-9021-e332ea7fb0b2,224,False
EXTAIB_2026-06-15_03887,2026-06-15,92fc4050-8048-48a9-b554-f6c27edb8755,158,False
EXTAIB_2026-06-15_05416,2026-06-15,f6d73584-ee87-400e-baf9-a72771552980,469,False
EXTAIB_2026-06-15_03367,2026-06-15,10f8591d-9129-4ba1-b582-aa2438763273,395,False
EXTAIB_2026-06-15_05057,2026-06-15,224e391b-2665-401c-816d-191ce329cbfc,505,False
EXTAIB_2026-06-15_09279,2026-06-15,27c46b1c-85cc-4cee-bf05-6b76efd89108,59,False
EXTAIB_2026-06-15_08603,2026-06-15,fad3bb4b-621f-4ae0-a2a1-2892a5459452,123,False
EXTAIB_2026-06-15_08728,2026-06-15,3d665858-fceb-4250-9843-6405a83c1c69,359,False
EXTAIB_2026-06-15_05355,2026-06-15,3fc0c915-3412-4092-ba76-3815ebd3509c,148,False
EXTAIB_2026-06-15_05951,2026-06-15,4dfba5b4-6618-495c-9630-d477f5564d78,293,False
EXTAIB_2026-06-15_06324,2026-06-15,4f9bd5b5-165d-4d47-abea-b1c0ef72bd66,500,False
EXTAIB_2026-06-15_08913,2026-06-15,ddc13379-cecc-46cc-bc45-c158eab41b2c,419,False
EXTAIB_2026-06-15_00078,2026-06-15,96d21b2c-5bcb-4377-b755-d965b2e32ca8,456,False
EXTAIB_2026-06-15_08363,2026-06-15,87500030-040c-4caa-931d-570e79d4b98f,209,False
EXTAIB_2026-06-15_00006,2026-06-15,54330434-b1c8-4623-bb2d-83bd46074047,452,False
EXTAIB_2026-06-15_04334,2026-06-15,f8a84bd7-17b3-4fb8-b348-44e65ad60dcd,327,False
EXTAIB_2026-06-15_08281,2026-06-15,4992f372-cc62-43cb-a623-79d5f2010f65,108,False
EXTAIB_2026-06-15_04741,2026-06-15,ec360938-0638-412a-b8fe-7a04639ec82f,103,False
EXTAIB_2026-06-15_00588,2026-06-15,fa419cf6-e072-4df1-8649-944cb2ce16dd,58,False
EXTAIB_2026-06-15_03953,2026-06-15,a49f2f41-f276-4b08-9b42-72a93b7b2969,263,False
EXTAIB_2026-06-15_05738,2026-06-15,f26c4736-ad40-4fec-9508-29984e5eb60f,216,False
EXTAIB_2026-06-15_09457,2026-06-15,fb77f7f3-c15d-4527-b7c0-4ce833ca4400,370,False
EXTAIB_2026-06-15_00680,2026-06-15,34c5b1a3-fdde-428a-8e1c-62550efadf4f,514,False
EXTAIB_2026-06-15_02114,2026-06-15,1fbed520-61b7-4b4a-877d-ea317c074f33,145,False
EXTAIB_2026-06-15_05906,2026-06-15,21247a1d-0468-49b6-a47c-7404b54582fc,240,False
EXTAIB_2026-06-15_04742,2026-06-15,467e019a-6af3-4c47-9f7e-06076827d288,368,False
EXTAIB_2026-06-15_02559,2026-06-15,3b17c274-3009-4495-90c9-8972379b7f3e,111,False
EXTAIB_2026-06-15_09360,2026-06-15,e648f20a-29bf-4206-906d-872f56fb39ba,115,False
EXTAIB_2026-06-15_05199,2026-06-15,65c6a205-6c3e-42e8-9f03-4ad19666db18,228,False
EXTAIB_2026-06-15_05437,2026-06-15,bde40104-4bde-4886-a0ba-48fc5cdd0d3f,298,False
EXTAIB_2026-06-15_00097,2026-06-15,f2711021-21dc-4ccb-8a91-6b69e2bf85f2,156,False
EXTAIB_2026-06-15_02436,2026-06-15,be5a0535-848b-4684-ba60-59c9de4e1bdb,336,False
EXTAIB_2026-06-15_02956,2026-06-15,3587431b-d63b-45db-b0d8-10b0d4a1178c,190,False
EXTAIB_2026-06-15_01996,2026-06-15,f29ea179-0e7c-432d-b458-220b0167b77f,457,False
EXTAIB_2026-06-15_06234,2026-06-15,e94671d7-a062-4528-b3da-44f7daf47f2d,274,False
EXTAIB_2026-06-15_04076,2026-06-15,21cac5fb-4553-4fb5-9911-35e96acd58cf,283,False
EXTAIB_2026-06-15_01251,2026-06-15,0978e32d-81c2-494f-a464-faae42d522d8,218,False
EXTAIB_2026-06-15_09741,2026-06-15,4c50b498-1a5d-49a3-87ca-4c18cd7cda35,457,False
EXTAIB_2026-06-15_00816,2026-06-15,9048eae7-0109-4406-917d-789a3bd3a55b,493,False
EXTAIB_2026-06-15_00424,2026-06-15,2f0d6843-285e-4e51-966d-85beedc9efc1,443,False
EXTAIB_2026-06-15_08473,2026-06-15,ec2a96ca-708e-466d-8c66-6473ef8300df,369,False
EXTAIB_2026-06-15_07780,2026-06-15,c73a5bb6-e423-48b5-bffc-8167725a02cb,312,False
EXTAIB_2026-06-15_06225,2026-06-15,828472ea-e728-47e4-9152-29429e323c51,395,False
EXTAIB_2026-06-15_00780,2026-06-15,1f4b95b1-f75f-430f-a536-09cfc81d6aa4,43,False
EXTAIB_2026-06-15_01473,2026-06-15,b78fc359-4704-4e0d-82ac-038c3e390a25,232,False
EXTAIB_2026-06-15_06366,2026-06-15,d18311e3-8780-487d-bc30-7d18b209a24c,473,False
EXTAIB_2026-06-15_01408,2026-06-15,fb929368-2cbc-4fd3-bbf1-f1a3a654248d,335,False
EXTAIB_2026-06-15_08203,2026-06-15,35f953a8-d49e-4c57-bb8c-b482bbb55727,220,False
EXTAIB_2026-06-15_08234,2026-06-15,28815465-9360-4150-bb0a-2a661d4d96a7,265,False
EXTAIB_2026-06-15_08524,2026-06-15,8e7e50c3-332a-4035-8232-73bb2d62bb80,460,False
EXTAIB_2026-06-15_05174,2026-06-15,8027c125-a709-4173-9a71-e5b2a4372bd6,435,False
EXTAIB_2026-06-15_02906,2026-06-15,9115e679-4289-4839-acb9-909dda47645a,405,False
EXTAIB_2026-06-15_04566,2026-06-15,ca818431-ad7f-438b-9e3b-23ad588164b7,86,False
EXTAIB_2026-06-15_05936,2026-06-15,bce9314a-a958-47fa-9c24-4245d38561f7,181,False
EXTAIB_2026-06-15_07385,2026-06-15,8cf2becc-328b-41dd-9ad7-2395f24aa8fc,177,False
EXTAIB_2026-06-15_07519,2026-06-15,0fe3b07f-143e-473d-b209-21ad164f9441,258,False
EXTAIB_2026-06-15_00441,2026-06-15,ecbc4027-07d2-4ab6-8063-813f03d2e2f9,293,False
EXTAIB_2026-06-15_08533,2026-06-15,7a09a628-3dba-4907-ad9e-d44ddcf22669,255,False
EXTAIB_2026-06-15_09674,2026-06-15,236ca640-8f81-4bec-8fe6-626d241bfa1b,279,False
EXTAIB_2026-06-15_06998,2026-06-15,27e26874-0085-45b7-85a2-7dd903f18ceb,204,False
EXTAIB_2026-06-15_03841,2026-06-15,09781ec7-2c55-4e9e-93f2-d70aa1901ff9,126,False
EXTAIB_2026-06-15_04344,2026-06-15,419fe98b-2874-4803-af70-c1cd9f685996,504,False
EXTAIB_2026-06-15_01030,2026-06-15,723d0461-a014-4d4d-8b07-2ebce447beb4,486,False
EXTAIB_2026-06-15_01959,2026-06-15,e497159e-418a-48bd-8807-f91ff81e4a98,468,False
EXTAIB_2026-06-15_04178,2026-06-15,26aa33c0-d5a5-4ee5-9512-25b0c5d967f4,516,False
EXTAIB_2026-06-15_00143,2026-06-15,0eb4716f-96ac-43eb-808c-cbb5b22b6836,256,False
EXTAIB_2026-06-15_06144,2026-06-15,d71cfbd4-0a62-4a22-9909-fe157f78e3c0,444,False
EXTAIB_2026-06-15_04386,2026-06-15,bcd754cd-25db-4acc-9aec-073505023c04,77,False
EXTAIB_2026-06-15_07078,2026-06-15,7bc87b95-2736-4dce-9f1b-69c3e4f8ffd1,52,False
EXTAIB_2026-06-15_04114,2026-06-15,c224aba3-f954-4708-ad02-aa9c01aec287,372,False
EXTAIB_2026-06-15_05357,2026-06-15,2ed6349e-89df-4025-800f-7c3841cd22c5,482,False
EXTAIB_2026-06-15_01080,2026-06-15,1fcdbf3d-96f1-495a-8d8e-638b72e7809f,118,False
EXTAIB_2026-06-15_04737,2026-06-15,99f37803-fc0a-45a3-b891-3b4564a1749d,327,False
EXTAIB_2026-06-15_07766,2026-06-15,d154e577-c90d-40ab-93a7-bf4ba8566fc9,102,False
EXTAIB_2026-06-15_06537,2026-06-15,91ed90e1-8d6d-42e0-91a7-6a4322f0bb43,468,False
EXTAIB_2026-06-15_01719,2026-06-15,714c367f-cee1-4eb7-b42a-9d3a3ff3f1ad,248,False
EXTAIB_2026-06-15_07046,2026-06-15,93123926-0414-4e1a-bffd-e416356a5933,416,False
EXTAIB_2026-06-15_03947,2026-06-15,df97f727-6d5c-4c66-89dd-072530ab77e2,467,False
EXTAIB_2026-06-15_07142,2026-06-15,11f0ae57-287d-423e-9624-48c78dc5f1e3,476,False
EXTAIB_2026-06-15_05078,2026-06-15,43277500-d92c-431e-aa4e-bba764dd5386,171,False
EXTAIB_2026-06-15_04807,2026-06-15,1318eb0f-7958-4e20-8832-30c8fd846813,308,True
EXTAIB_2026-06-15_05354,2026-06-15,f565a239-da71-48bb-8ad3-077eefe434b3,99,False
EXTAIB_2026-06-15_09533,2026-06-15,756b54a0-53d1-4de5-a1bf-91fddfe17d25,278,False
EXTAIB_2026-06-15_09197,2026-06-15,26171f77-6248-4cd7-80cc-79b80a72c5e3,202,False
EXTAIB_2026-06-15_07712,2026-06-15,9f1d0687-6a83-4a69-9fc1-84b1d6f91292,58,False
EXTAIB_2026-06-15_08870,2026-06-15,e1fd4a53-7fd0-404d-831e-f883fe5a5740,434,False
EXTAIB_2026-06-15_06904,2026-06-15,e3bb8c3f-574f-46fe-9dce-1824719ec830,66,False
EXTAIB_2026-06-15_01488,2026-06-15,9e0878ab-2796-4e9d-a054-6839884c7d31,341,False
EXTAIB_2026-06-15_02104,2026-06-15,9842cfec-aedf-4052-b535-bc4f2c32cf4c,74,False
EXTAIB_2026-06-15_01422,2026-06-15,b03bc732-6738-44fa-8083-d2e07e8cb0e2,227,False
EXTAIB_2026-06-15_02888,2026-06-15,0b02c140-10b1-45db-bbdc-27b55076b707,253,False
EXTAIB_2026-06-15_02563,2026-06-15,b3686cfd-f375-4921-90bd-32aabfa71147,284,False
EXTAIB_2026-06-15_05709,2026-06-15,7ed25d58-faf5-4506-8adb-39667558d1dc,112,False
EXTAIB_2026-06-15_06885,2026-06-15,bcbed64a-f3c9-4906-accb-e083b37924f6,492,False
EXTAIB_2026-06-15_03512,2026-06-15,e1cb569d-3009-4e7c-b968-25a80436547a,386,False
EXTAIB_2026-06-15_02940,2026-06-15,332c0440-76ab-479c-a9b6-4b06e976bc2c,421,False
EXTAIB_2026-06-15_07923,2026-06-15,d6daeab4-5f65-4d2e-8252-f1d2b4f8284f,169,False
EXTAIB_2026-06-15_03170,2026-06-15,621cee91-b349-4d23-b146-fc7741e65fdb,430,False
EXTAIB_2026-06-15_08187,2026-06-15,fdfb432b-4232-4699-9cd2-b69682258642,232,False
EXTAIB_2026-06-15_04320,2026-06-15,93d250e9-fd73-4a69-bdc3-2cfcf9e16b37,307,False
EXTAIB_2026-06-15_06903,2026-06-15,a81cf637-a31e-4177-8db4-598218030c8e,454,False
EXTAIB_2026-06-15_03350,2026-06-15,22cc2130-f23a-43b8-9edc-df2c5f0c4b84,453,False
EXTAIB_2026-06-15_01682,2026-06-15,4c83bf78-af73-40dc-9a6c-59d8304e9433,432,False
EXTAIB_2026-06-15_09714,2026-06-15,c8e6f6fa-c2e7-4ea7-9737-c4be7d4e1aa6,185,False
EXTAIB_2026-06-15_05121,2026-06-15,104c19d3-4f78-452a-b99f-afee38983219,237,False
EXTAIB_2026-06-15_04311,2026-06-15,894ce273-600e-49db-9262-4a3f6ca39ad3,427,False
EXTAIB_2026-06-15_01610,2026-06-15,9221d62f-2fe7-47a4-af9b-f8df170ecbd1,293,False
EXTAIB_2026-06-15_02484,2026-06-15,07365ddb-195f-4676-815b-8be2027fcd1c,385,False
EXTAIB_2026-06-15_02069,2026-06-15,32bf98ff-ad77-45a5-b048-7e27a2ed07de,503,False
EXTAIB_2026-06-15_01743,2026-06-15,f2cc484d-3951-4363-8605-6ac148966383,331,False
EXTAIB_2026-06-15_09073,2026-06-15,02bbf0cf-28b6-4f6f-b045-a2ca5cb634c1,228,False
EXTAIB_2026-06-15_01578,2026-06-15,601eb72b-2a33-47ef-96d7-319c4c6f15f9,181,True
EXTAIB_2026-06-15_09049,2026-06-15,404207c8-176f-46df-9d04-b5877e390480,384,False
EXTAIB_2026-06-15_02523,2026-06-15,0d55fc00-b0f4-4489-b70f-4c0efbe976f6,496,False
EXTAIB_2026-06-15_06075,2026-06-15,b24eb5fd-c411-4659-a7f6-c4917eb26bf2,225,False
EXTAIB_2026-06-15_06821,2026-06-15,5569496d-286f-4669-af37-8e321203fb0d,388,False
EXTAIB_2026-06-15_08303,2026-06-15,0f4a974c-ab61-4d4f-8630-b174eea534b1,183,False
EXTAIB_2026-06-15_08827,2026-06-15,4f807d77-c1b2-466c-afbd-e0ae21e15236,237,False
EXTAIB_2026-06-15_04984,2026-06-15,2c5129ca-4695-49bf-99b0-f6f3f40f61f6,430,False
EXTAIB_2026-06-15_09986,2026-06-15,3cb13b71-af3c-4be9-85b8-626914d58bad,306,False
EXTAIB_2026-06-15_06656,2026-06-15,c505a9fb-2919-4c9d-9317-3e3814698120,146,False
EXTAIB_2026-06-15_08490,2026-06-15,3563fb65-1446-4ff0-af72-73e728032ecf,181,False
EXTAIB_2026-06-15_01133,2026-06-15,10f01f6f-19d2-4e86-838a-730cc19a29b3,70,False
EXTAIB_2026-06-15_08805,2026-06-15,16b1f77c-4273-49e0-99bc-5de9c7d8f759,206,False
EXTAIB_2026-06-15_08616,2026-06-15,d62efbc5-be86-4bda-877c-400318d14be8,68,False
EXTAIB_2026-06-15_07222,2026-06-15,ffc76c08-fa76-46aa-bf49-a5a794c501fa,123,False
EXTAIB_2026-06-15_08896,2026-06-15,39fe4e7e-b278-4fde-9de4-cc766e3f11ab,78,False
EXTAIB_2026-06-15_04833,2026-06-15,f251e4c6-e44a-4d64-b00e-6818bf89a62f,193,False
EXTAIB_2026-06-15_06301,2026-06-15,c9411fb9-f80f-4a47-a6b1-b5af08d69d98,141,False
EXTAIB_2026-06-15_02871,2026-06-15,11af10bc-29dc-447d-8899-15e8f42d4148,383,False
EXTAIB_2026-06-15_09181,2026-06-15,755f9815-d52a-4c13-a5fa-a5fceff38fcf,160,False
EXTAIB_2026-06-15_05071,2026-06-15,4b15a83a-0cf9-4d30-bac1-798f923d220a,96,False
EXTAIB_2026-06-15_02329,2026-06-15,b0375b51-7be5-423b-9ee2-647ec109e256,239,False
EXTAIB_2026-06-15_07900,2026-06-15,107a616c-57d5-45d1-985b-4ce4f1d59699,227,False
EXTAIB_2026-06-15_06374,2026-06-15,ddf38779-838e-4ba4-bdcd-29b28a208420,378,False
EXTAIB_2026-06-15_02371,2026-06-15,0724b7e2-0562-462e-94af-d96f13ebe5af,347,False
EXTAIB_2026-06-15_08097,2026-06-15,adfb64f2-a6db-4969-8bd9-7893444a1ac5,510,False
EXTAIB_2026-06-15_08064,2026-06-15,4620fefa-3602-420a-a314-3c451a6b3e96,512,False
EXTAIB_2026-06-15_00079,2026-06-15,77e04060-7184-47a5-bb13-75085867e516,478,False
EXTAIB_2026-06-15_06378,2026-06-15,0f5ebc8c-77d3-4d19-99d6-1c31a4590b2c,250,False
EXTAIB_2026-06-15_05664,2026-06-15,0cf3acdc-f6fb-4c1d-a964-a89a283c69e3,501,True
EXTAIB_2026-06-15_02473,2026-06-15,8d474772-2118-4adc-a111-187d4f1aadb4,83,False
EXTAIB_2026-06-15_09442,2026-06-15,29f90876-72a9-49eb-8e3e-01fb86866028,316,False
EXTAIB_2026-06-15_06719,2026-06-15,d86c7e21-82b2-4ca8-b2bd-1585da3cf452,253,False
EXTAIB_2026-06-15_01307,2026-06-15,54ed6d33-b485-47ca-b72b-85bed478ed91,201,False
EXTAIB_2026-06-15_03065,2026-06-15,ee56b273-99d2-4ca0-abbf-234f65088c89,253,False
EXTAIB_2026-06-15_05680,2026-06-15,27ae08d9-5227-4499-97b6-dc70c7c5d4bc,297,False
EXTAIB_2026-06-15_02152,2026-06-15,9b25778b-923d-4564-ba60-f4c31838aeb3,477,False
EXTAIB_2026-06-15_05069,2026-06-15,d324a74e-c98e-4b42-8596-1b6581233cc1,129,False
EXTAIB_2026-06-15_07974,2026-06-15,0a26e51a-8718-432d-9fe8-95c891d1ffcd,221,False
EXTAIB_2026-06-15_05470,2026-06-15,7b28308d-f6f4-4f7b-84ce-33bcf3761fcc,302,False
EXTAIB_2026-06-15_01936,2026-06-15,67c80992-07f4-4b4e-8a6c-90ebb3e9b151,86,False
EXTAIB_2026-06-15_08863,2026-06-15,e9c5b046-c0dc-48a6-969a-2635492bd87c,274,False
EXTAIB_2026-06-15_04148,2026-06-15,c3e07e8b-5109-4c38-80d7-d26694cb0c47,492,False
EXTAIB_2026-06-15_00215,2026-06-15,165460e0-6a3b-4cbc-b563-95d707a0cb28,431,False
EXTAIB_2026-06-15_00476,2026-06-15,fc3f0b7d-f0bd-4211-9475-ff81fa1a01d8,94,True
EXTAIB_2026-06-15_01917,2026-06-15,a98654c5-6122-4976-b020-173082d7590a,464,False
EXTAIB_2026-06-15_04326,2026-06-15,435f97dc-09ae-4ed4-a104-83c6897d5d32,484,False
EXTAIB_2026-06-15_08646,2026-06-15,a6bc7389-1e1c-44ed-810b-038c4b444604,422,False
EXTAIB_2026-06-15_08960,2026-06-15,1982b095-7418-440c-ab19-ae3e7bdabfdb,129,False
EXTAIB_2026-06-15_05446,2026-06-15,738a6546-8cc3-40e8-8feb-6bfd83c58f4d,417,False
EXTAIB_2026-06-15_02466,2026-06-15,84b2df5b-0f97-4633-9f35-28b52592e1ac,213,False
EXTAIB_2026-06-15_01278,2026-06-15,d5a4f886-bd11-46d7-9fe4-1e59fea16d97,70,False
EXTAIB_2026-06-15_01782,2026-06-15,b5e3fd87-fdd0-499b-9882-8c502e27cbd1,152,False
EXTAIB_2026-06-15_03503,2026-06-15,13d06940-f211-4cb3-878b-4e9f19b7f1ce,466,False
EXTAIB_2026-06-15_08540,2026-06-15,5076a294-6f1e-4132-9eee-39b76d2fc91b,502,True
EXTAIB_2026-06-15_08858,2026-06-15,b037e9f2-1d6d-4521-abae-de7a3913b5d9,374,False
EXTAIB_2026-06-15_00812,2026-06-15,592c370d-b7a8-4f3b-ac53-2099ddb39776,417,False
EXTAIB_2026-06-15_01425,2026-06-15,3656b552-a45e-4210-b0f9-b83ced1ee562,404,False
EXTAIB_2026-06-15_07786,2026-06-15,decaabfb-afbc-4291-9522-18d0d4bb70fc,422,False
EXTAIB_2026-06-15_07002,2026-06-15,4a729fda-4cb6-4db6-b3d3-b53e9c443e5f,204,False
EXTAIB_2026-06-15_09318,2026-06-15,2518e9e7-342d-415b-ac77-6138719f82a5,352,False
